X,Y,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
,,"242505406",way,12.5,clinic,,Dao Barangay Health Center,,arivac,,,,,,,,,,,,,,,,,,,,,,131319372,3,2023/01/16 02:10:01+00,c37b16c328b84836937dc0c1fbf8cbda
,,"242508234",way,9.375,clinic,,,,arivac,,,,,,,,,,,,,,,,,,,,,,27499912,2,2014/12/16 07:03:47+00,f239696e4c5049fa9ab30927c4c2e95f
,,"242508496",way,12.5,hospital,,Englewood Hospital,,arivac,,,,,,,,,,,,,,,,,,,,,,27499697,2,2014/12/16 06:47:12+00,50604e98a8794e6c9d21965709f4e8c0
,,"242506981",way,12.5,clinic,,Barangay Health Center,,arivac,,,,,,,,,,,,,,,,,,,,,,27499564,2,2014/12/16 06:36:19+00,bc6fe8f435344dc18414fd141ba03eba
121.082713274447,14.6321164995822,"7349883983",node,12.5,clinic,clinic,Family Doc,,,,,,,,,,,,,,,,,,,,,,,,82855329,1,2020/03/31 06:03:51+00,53dc793824f74405ae05f55030750214
123.854793055798,10.2788431552616,"7350241987",node,18.75,pharmacy,,Rose Pharmacy,,,,,,Mo-Su 06:00-21:00,,,,,,,,,,,,,,,Natalio Bacalso Avenue,"6000",,82862064,1,2020/03/31 08:56:59+00,6d7e7808beec4582b82820abf3893a77
,,"242558918",way,12.5,hospital,,Medical Mission Group Hospital Health Services,,,,,,,,,,,,,yes,,,,,,,,,,,27499739,2,2014/12/16 06:50:32+00,538e17b2939940ed9c86d64277f685ce
,,"242571291",way,15.625,hospital,,Gabaldon MediCare Community Hospital,,,,,,,,,,,,,,,,,,,,,Sampaguita Street,,Gabaldon,43079170,3,2016/10/22 11:27:28+00,ff57d4950a364f05a3de62ea854bde4a
,,"242575026",way,15.625,hospital,,Gabaldon Birthing Station,,,,,,,,,,,,,,,,,,,,,Sampaguita Street,,Gabaldon,18415822,1,2013/10/18 08:59:43+00,302428abcd0d4c27b74f02c52ba3c8c2
,,"242575025",way,15.625,clinic,,Gabaldon Rural Health Center,,,,,,,,,,,,,,,,,,,,,Sampaguita Street,,Gabaldon,55569745,4,2018/01/19 06:47:29+00,147049977eb844e9a44d615c77fb264e
121.003746275002,14.5926077284216,"7353406489",node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,98874852,2,2021/02/08 03:53:34+00,4257fe7e452d4577a66945a7b7397275
120.992434226117,14.7078722242835,"7353408285",node,15.625,clinic,midwife,Paso De Blas Lying In Clinic,,,,,,,,,,,,,,,,,,,,,Paso de Blas Road,,,104854498,2,2021/05/18 02:49:17+00,76b47f0ff6a84eeb87a7d6ee8974a57d
120.983098378544,14.7131046273396,"7353409685",node,12.5,clinic,clinic,Cenon Clinic,,,,,,,,,,,,,,,,,,,,,,,,82904161,1,2020/04/01 06:32:50+00,da229ad17e7142edad7ee2d1f15b3703
125.547890055276,7.05667403277508,"7353416286",node,9.375,pharmacy,,Mercury Drug Ulas,,,,,,,,,,,,,,,,,,,,,,,,82904461,1,2020/04/01 06:38:51+00,f5816dcab0b545488bdd5b5d3363cc89
120.968431137637,14.4654367391018,"7353427585",node,12.5,clinic,clinic,Zapote Health Center,,,,,,,,,,,,,,,,,,,,,,,,82903983,1,2020/04/01 06:44:23+00,3e38db38264f43f196b6de70d5e9a8dc
120.908794986205,14.29225337613,"7353463585",node,12.5,clinic,clinic,Wellcare Clinic,,,,,,,,,,,,,,,,,,,,,,,,82904988,1,2020/04/01 07:00:59+00,1dc153cd4064469586676fcd9c8e5170
121.640362046952,18.3591268958383,"7353533969",node,9.375,clinic,,San Antonio Barangay Health Center,,,,,,,,,,,,,,,,,,,,,,,,140335817,2,2023/08/24 17:51:42+00,143c60088d1443bb94893908199ca3a8
123.300328149213,9.3226662351737,"7354008885",node,12.5,hospital,,NEGROS ORIENTAL PROVINCIAL HOSPITAL,,,,,,,,,,,,,,,,,,,,,,"6200",,134435273,2,2023/04/03 03:19:48+00,b06ce678cdf34d898585866b29b3e237
,,"242579120",way,9.375,clinic,,,,arivac,,,,,,,,,,,,,,,,,,,,,,27500044,2,2014/12/16 07:15:54+00,16fc2756e2d14b3daca623d3145a5b8a
121.017187075836,14.5575950939423,"7354923482",node,12.5,clinic,clinic,Singapore Diagnostics,,,,,,,,,,,,,,,,,,,,,,,,120095626,2,2022/04/23 15:45:20+00,381b4ea32e8d422b9efa379f34ea1887
121.013562992361,14.5576904800004,"7355043129",node,12.5,hospital,hospital,Kaiser Medical Center,,,,,,,,,,,,,,,,,,,,,,,,150013375,2,2024/04/14 23:52:48+00,1902b7cc71574b1084eecf5cf939a612
,,"242600859",way,12.5,clinic,,Cogon Barangay Health Center,,arivac,,,,,,,,,,,,,,,,,,,,,,27499647,2,2014/12/16 06:44:22+00,182190f8491f46ae8ceca4f1f8e8b445
122.958167546101,10.6825319568093,"7359502953",node,12.5,hospital,hospital,Dr. Pablo O. Torre Memorial Hospital,,,,,,,,,,,,,,,,,,,,,,,,102965399,2,2021/04/15 05:28:20+00,78dccc274ba14d3cb0e71e2822306241
121.058612452976,14.6358831592304,"7362535085",node,12.5,pharmacy,pharmacy,Watsons,,,,,,,,,,,,,,,,,,,,,,,,145243322,3,2023/12/18 09:22:49+00,d7bd4c3b6f484c1aa64b3fe72e7e7867
120.806669626482,14.8607765783554,"882480399",node,9.375,pharmacy,,D' Medicine Centre,,,,,,,,,,,,,,,,,,,,,,,,5607893,1,2010/08/27 13:54:50+00,bd5508fb60774d26a8e82c257253126a
120.822695657712,14.8500308946679,"882518123",node,9.375,hospital,,EENT Hospital,,,,,,,,,,,,,,,,,,,,,,,,25021638,3,2014/08/26 08:36:28+00,e1db4d8c07274235b275a1113483c975
120.819049697469,14.8518789366796,"882518130",node,9.375,hospital,,Santos Clinic,,,,,,,,,,,,,,,,,,,,,,,,5607893,1,2010/08/27 14:33:37+00,f73183ff89204eb7917666a17bcda5b0
120.93823482854,14.3501506179297,"7368466986",node,15.625,pharmacy,pharmacy,South Star Drug,,,,,,,,,,,yes,,,,,,,,,,,,,139339514,3,2023/08/02 10:14:12+00,9cf32b3213a34b55b32888259d572819
120.941040419171,14.3481939464529,"7368473590",node,6.25,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,83090519,1,2020/04/05 08:31:58+00,5d1d52e6b4c64668913ebb6c72720593
120.939699398482,14.3507041588153,"7368478585",node,6.25,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,83090519,1,2020/04/05 08:26:08+00,efbf07447311403e9295f1ab08ab8461
120.92396614713,14.3543712414537,"7375379287",node,28.125,,clinic,FaMed Specialty and Diagnostic Center,,,,private,,08:00 - 20:00,,,,,,,,,,,,,,,Malagasang Road,"4114",Dasmariñas,94771111,2,2020/11/25 11:38:02+00,5d1f262bea264a42ac867d85a23bf1ac
124.664388091378,12.5111789989335,"7375881085",node,9.375,clinic,,UEP dental and Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,131715890,2,2023/01/26 01:41:26+00,3951124528ef402eaed2be11e35ce9d4
121.00841759346,14.4194268800208,"7385783985",node,59.375,pharmacy,pharmacy,Mercury Drug (Pilar Village),https://www.mercurydrug.com/,,,private,operational,Sa-Su 07:00-22:00,"0","0","0",,yes,yes,no,no,water_works,grid,,,https://www.mercurydrug.com/,,,,,145571084,2,2023/12/27 11:52:32+00,b5452f761da74e9b8e0e45cdcaaea497
,,"243127415",way,15.625,hospital,,Paracelis District Hospital,,,,,,,,,,,,,,,,,,,,,,"2625",Paracelis,21721305,4,2014/04/16 02:35:32+00,0a90759a0f704349b2bd29f0eef4cd97
,,"243127450",way,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,18498309,1,2013/10/23 07:55:06+00,6069d99b5eb54d13b58b4ff3750a519e
,,"243127427",way,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,163359487,2,2025/03/08 11:26:22+00,80ea64547ac446db8155d067b62e4dcd
,,"243127414",way,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,163359487,4,2025/03/08 11:26:22+00,c71fbe47b02a41fd830d364b8992f0bd
,,"243267713",way,25,clinic,midwife,San Nicolas 1st Barangay Health Center,Rowena Labung,survey,,barangay_government,,,,,,,,,,,water_works,,,,,,,,,100687130,6,2021/03/09 07:36:13+00,067662599d3b45718051abfc1549a44e
123.925243622524,10.3495734260962,"7389867035",node,15.625,pharmacy,pharmacy,ThreeSixty Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,161882176,2,2025/01/29 04:54:29+00,648e6dfc448a4506a197969f59f0b9a9
123.92978175254,10.3463292942919,"7389867036",node,15.625,pharmacy,pharmacy,Rayamed Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,83374113,1,2020/04/10 16:16:12+00,22d2d6b4f9e6417cbda7615e1962bf65
123.929653341783,10.346239691747,"7389867037",node,15.625,pharmacy,pharmacy,Farmacia Zamora,,,,,,,,,,,yes,,,,,,,,,,,,,161882176,3,2025/01/29 04:54:29+00,ba902f8fe07a4f888ee664cf562ef302
123.904757245339,10.3100160398972,"7389981760",node,12.5,hospital,hospital,Bayanihan Cebu Field Center - SHS,,,,,,,,,,,,,,,,,,,,,,,,83375240,1,2020/04/10 16:47:39+00,761517ce39fd47a4a3f835f0619b4768
123.908977449768,10.3211521526345,"7389981762",node,15.625,clinic,hospital,Bayanihan Cebu Field Center - IEC,,,,,,,,,,,,,,,,,,,,,Pope John Paul Ⅱ,,,91972334,2,2020/10/05 09:10:24+00,d3e4aa79fdfb4b248b313b363bd4ee0f
121.029990516753,14.5734797224655,"7393797401",node,12.5,pharmacy,,GA² Pharmacy,,,,,,,,,,,,,,,,,,,,,San Francisco,,,148292687,3,2024/03/06 12:34:30+00,36cf90f2b1884555bbd687ec0a16e721
120.974023291978,14.222515019717,"7397926593",node,15.625,pharmacy,pharmacy,TGP,,,,,,,,,,,,,,,,,,,,,J. P. Rizal,,,95187452,3,2020/12/03 03:06:15+00,552dc4d2c48640d49089606ef7e3b0be
,,"243471149",way,12.5,clinic,clinic,Pamplona III Health Center,,,,,,,,,,,,,,,,,,,,,,,,116902538,4,2022/02/02 09:01:04+00,95659d4f7a804c0d9e0aed39b9bc3c91
,,"243471883",way,9.375,clinic,,Pamplona II Health Center,,,,,,,,,,,,,,,,,,,,,,,,55569745,3,2018/01/19 06:47:30+00,f0b38a99f97148098a2a42c790eb1c6e
123.92598843844,10.3487218247338,"7401965131",node,15.625,pharmacy,pharmacy,TGP,,,,,,,,,,,yes,,,,,,,,,,,,,110978652,2,2021/09/09 13:57:31+00,59019058a2ad4f478e68dfb41199bccf
122.960964754828,10.6743442623323,"7402420385",node,9.375,clinic,,"M3 Dialysis Center, Tindalo Branch",,,,,,,,,,,,,,,,,,,,,,,,83541676,1,2020/04/14 14:50:55+00,b74161f644594bbd865c31d0584c8768
,,"243507702",way,9.375,clinic,,,,arivac,,,,,,,,,,,,,,,,,,,,,,27499870,2,2014/12/16 07:00:43+00,dbde7cc7681544e389605a09966078c9
,,"243534808",way,9.375,clinic,,,,arivac,,,,,,,,,,,,,,,,,,,,,,161883072,3,2025/01/29 05:50:29+00,a74e5995389a48bf932309b1a1aceeb6
121.032834496499,14.5914564740207,"7407633619",node,12.5,,laboratory,Molecular Diagnostics Laboratory,Detoxicare,,,,,,,,,,,,,,,,,,,,,,,131253051,6,2023/01/14 06:11:35+00,a73a8d228f3f47eb9e7a061bfa1401a3
124.996258818697,11.2157997846395,"7409627885",node,9.375,pharmacy,,Generika Drugstore,,,,,,,,,,,,,,,,,,,,,,,,131810410,2,2023/01/28 14:46:22+00,8fa4d76385e44378b6a1f6725fa559cd
124.996392929148,11.2157707832545,"7409629185",node,9.375,pharmacy,,SM Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,131810410,3,2023/01/28 14:46:22+00,9bb7e1ebb7074204b5051a984bdfd1b7
121.132743345747,14.2388410392612,"7409634486",node,9.375,dentist,,Santos David Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,157324394,3,2024/10/01 07:10:30+00,97c959f67f9f4cb1bc0ac052341e7b30
121.064076028922,14.3114145744227,"7409657390",node,9.375,pharmacy,,Generika Drugstore,,,,,,,,,,,,,,,,,,,,,,,,83625907,1,2020/04/16 05:53:05+00,7b948d9ac80f4a8ab7c1ddd84d5d2f34
120.924298154315,14.3449132695508,"7409657892",node,9.375,clinic,,TQM Multispecialty and Diagnostic Center,,,,,,,,,,,,,,,,,,,,,,,,141325089,2,2023/09/16 02:45:28+00,9949a26110634f99b24fe29132017c36
120.924925791224,14.34503799227,"7409658688",node,9.375,pharmacy,,South Star Drug,,,,,,,,,,,,,,,,,,,,,,,,141325089,3,2023/09/16 02:45:28+00,6f7d418e943e4f91984491a200708fc1
124.986897993052,11.2404943801312,"7409659390",node,25,pharmacy,pharmacy,Southstar Drug,,,,,,Mo-Su 10:00-19:00,,,,,,,,,,,,,,,Tinta-Patik Road,"6500",Tacloban,131729994,7,2023/01/26 12:03:34+00,aeb4077012a14fb7aa5f6b77a0ce9ccb
120.95625793202,14.3015943366646,"7409659392",node,18.75,pharmacy,,Watsons,,,,,,10:00-21:00,,,,,yes,yes,,,,,,,,,,,,140005241,7,2023/08/17 10:30:19+00,f925d851d9ad4efc918fb62f134b05c5
121.069292925457,14.7069565851808,"7409673786",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,140006292,3,2023/08/17 10:46:22+00,bce02ad565904ea5894ae8fb7a6cc37b
120.957527455075,14.3006332676467,"7409673788",node,18.75,pharmacy,,Watsons,,,,,,10:00-21:00,,,,,yes,yes,,,,,,,,,,,,164102706,7,2025/03/26 01:58:03+00,d540bc9a97994a8a8756033c60828528
120.924786232537,14.3456642880751,"7409673791",node,9.375,clinic,,Family Doc,,,,,,,,,,,,,,,,,,,,,,,,83625654,1,2020/04/16 06:09:56+00,31ab968534e249359bd9bf6b49e0c089
120.924896286925,14.3452406666887,"7409678487",node,9.375,pharmacy,,Botika Abot-kaya,,,,,,,,,,,,,,,,,,,,,,,,140971343,2,2023/09/08 07:00:20+00,6b152cdc87d74412a60c919afb8a4974
123.877985530422,10.3010154684504,"7409673793",node,12.5,pharmacy,,ThreeSixty Pharmacy,,,,,,,,,,,,,,,,,,,,,Salvador Extension,,,156635068,3,2024/09/15 06:33:36+00,6f534fea32274b6889cb208e1560a914
121.064474839875,14.3107062197855,"7409681586",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,83625907,1,2020/04/16 05:52:23+00,5a59fe9e2d9f42be87f4a6b20bb33801
120.924295472106,14.344871695311,"7409687586",node,9.375,pharmacy,,TQM Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,140971343,2,2023/09/08 07:00:23+00,a63dccc63c7e476e94ddda6ca1753477
120.924788998565,14.3456434171362,"7409698488",node,9.375,pharmacy,,FamilyDOC,,,,,,,,,,,,,,,,,,,,,,,,140971343,2,2023/09/08 07:00:24+00,40df76f1a2284693b1d24346c959b49f
123.877110459731,10.3040456940857,"7409698587",node,21.875,pharmacy,pharmacy,Rose Pharmacy,,,,,,,,,,,,,,,,,,,,,Salvador Extension,"6000",Cebu City,151622977,5,2024/05/21 11:14:45+00,d0e3005909c6425c96f0bb2c6e223c41
123.86972038716,10.296603653715,"7409698589",node,9.375,pharmacy,,Mercury Drug,,,,,,,,,,,,,,,,,,,,,,,,151576831,3,2024/05/20 12:16:08+00,4a47dc26aa494e2bbd43978a791f2f24
120.956809125973,14.3013256966679,"7409734685",node,18.75,pharmacy,,Watsons,,,,,,08:00-21:00,,,,,yes,yes,,,,,,,,,,,,140005241,5,2023/08/17 10:30:51+00,9623f973d35a407b8e530744e0b62b70
123.869672023579,10.2951251698142,"7409741986",node,9.375,pharmacy,,Rose Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,141031874,2,2023/09/09 16:39:35+00,2f13e19fd0074ed6a9210e2549c49911
123.86994024448,10.2954372280694,"7409746385",node,9.375,pharmacy,,La Nueva Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,156635068,3,2024/09/15 06:33:36+00,4bd4871f1f67471493e6f74ceb5d45de
121.023486243709,14.6351765647928,"7409777485",node,12.5,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,,,,,,,,,,,,,,140006292,4,2023/08/17 10:46:27+00,716b2f159ced4425bce2508f4dc5400f
123.869551072716,10.3005113807936,"7409772285",node,9.375,pharmacy,,ThreeSixty Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,141031874,3,2023/09/09 16:39:38+00,c2b94ff745ba4658ab8915ec51005eca
121.000824259737,14.440781622374,"7410560585",node,9.375,pharmacy,,Generika,,,,,,,,,,,,,,,,,,,,,,,,135827066,3,2023/05/07 20:53:31+00,c378e64448924fd9a35059a9ececfc3c
,,"243603406",way,25,pharmacy,pharmacy,Mercury Drug,,,,,,Mo-Su 08:00-20:00,,,,,yes,,,,,,,,,,Quirino Highway,,Quezon City,127242063,7,2022/10/09 10:59:40+00,4782356973384753ad02f92ebec99de6
,,"243611032",way,9.375,hospital,,Cauayan District Hospital,,,,,,,,,,,,,,,,,,,,,,,,18560791,1,2013/10/27 04:42:01+00,f2c23f81a5a148808c8fcf3e45299909
,,"243611033",way,12.5,hospital,,Cauayan Medical Specialist Hospital,,,,,,,,,,,,,yes,,,,,,,,,,,18560791,1,2013/10/27 04:42:01+00,a3700cbef77a4b5ba6fa57c7c8f8782e
123.921275042828,10.3867091966493,"7416484085",node,15.625,pharmacy,pharmacy,TGP,,,,,,,,,,,,,,,,,,,,,Bacayan - Pit-os Road,,,139894805,3,2023/08/15 02:38:11+00,43c55575a5c5425cbcbd2886ec50ec13
123.917151230286,10.369218344021,"7416506785",node,9.375,pharmacy,,Mercury Drug,,,,,,,,,,,,,,,,,,,,,,,,83735307,2,2020/04/18 08:32:27+00,30b372ad238042699b871207a9d40ba1
121.157164858834,14.2079587552088,"7417132828",node,21.875,dentist,dentist,Platon Dental Clinic,,,,,,,,,,,,,,,,,,,,,J. P. Rizal Street,"4027",Calamba,83744058,1,2020/04/18 13:57:20+00,5efbb102fc7b474d9110fbfcf2925b41
120.827312158522,15.0931941805022,"7417673623",node,25,clinic,"laboratory;clinic",St. Isabella Multi Specialty Clinic,"Dr. Michael Dennis G. Gallardo;Dra. Avegael M. Gallardo",survey,,private,,,,,,,,,,,water_works,,,,,,,,,151050474,4,2024/05/08 11:25:04+00,b39f9bf1a5664f519bc4f9291b1928c6
121.067152522663,14.6999958336904,"7418383285",node,9.375,pharmacy,,The Generics Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,138566434,2,2023/07/16 06:38:08+00,6b42d270ccd64f599a0fa8c581875d69
123.915435957621,10.3612713778032,"7418459886",node,9.375,pharmacy,,Rose Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,156680936,3,2024/09/16 10:12:51+00,d13405c9901b483db6d0296a2db8ce0c
123.916577153738,10.3690752649339,"7418459885",node,9.375,pharmacy,,Mercury Drug,,,,,,,,,,,,,,,,,,,,,,,,141031874,3,2023/09/09 16:39:41+00,0c402300da8c47718d29131570ed6d7f
,,"243774145",way,18.75,clinic,,Callejo Medical Clinic,,,,,,,,,,,,,,,,,,,,,Alabang-Zapote Road,"1740",Las Piñas,33991699,3,2015/09/13 03:05:05+00,490976a287964c1d99cb98df1a9a3997
120.855004541684,14.3673976409947,"7424314588",node,15.625,pharmacy,,Generika Pharmacy,,,,,,,,,,,,,,,,,,,,,Tanza-Trece Martires Road,"4108",,138287178,2,2023/07/09 08:09:06+00,8344ca7ce29141c7b0d50711b02f9026
120.853353642035,14.3930661298162,"7424313588",node,18.75,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,,,,,,,,,,,Antero Soriano Highway,"4108",,163849877,4,2025/03/20 08:14:39+00,455a69d28b624b2f9ea4030d9e5efe0b
120.856364337836,14.399436376228,"7424314589",node,18.75,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,,,,,,,,,,,San Agustin,"4108",,95081212,2,2020/12/01 07:05:43+00,969a8c78bbd042e889a354fb232ef16e
120.974005270886,14.2215447306056,"7428181596",node,9.375,hospital,,Rosal Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,83847975,1,2020/04/21 02:45:26+00,095df82bf3f54a418fa2bb0b11e33e82
120.971986070411,14.2171537868091,"7428185588",node,9.375,hospital,,Silang Rural Health Unit,,,,,,,,,,,,,,,,,,,,,,,,83847975,1,2020/04/21 02:36:36+00,7c92b36d34be4ea3b8bdf87dcb603154
,,"243873832",way,12.5,clinic,,Animal Disease Diagnostic Laboratory,,,,public,,,,,,,,,,,,,,,,,,,,35762695,3,2015/12/05 05:53:29+00,8bdbf2a01e0f49379089a5a60bbaa6f5
120.917564971496,14.3341709386246,"7428813891",node,9.375,pharmacy,,TGP Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,83862769,1,2020/04/21 07:46:36+00,b484d43963b44fd8a4ccde2aa3f28a98
120.918414980296,14.3412059537771,"7428827785",node,9.375,pharmacy,,TGP Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,141325089,2,2023/09/16 02:45:28+00,181a2c23543540868c585387167b8238
120.917615346734,14.3341127682166,"7428874589",node,9.375,pharmacy,,ACERO Drugstore,,,,,,,,,,,,,,,,,,,,,,,,83864269,1,2020/04/21 08:08:11+00,5bcd05c41bc34ee79c14a01fee597bad
120.916631646577,14.3353538766195,"7428874788",node,6.25,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,83864269,1,2020/04/21 08:08:29+00,1010124096f14ec6997031ec1072ba28
124.989771141822,11.1602156966585,"7428953817",node,12.5,clinic,clinic,Palami Health Solutions,,,,,,,,,,,,,,,,,,,,,,,,83866367,1,2020/04/21 08:37:26+00,6b6e9f6c2f654228870c5fcd612b0288
,,"243942484",way,9.375,hospital,,MMG Hospital,,,,,,,,,,,,,,,,,,,,,,,,163535241,4,2025/03/12 16:18:33+00,73efa6579ec94ed7917e7808059f37fd
120.403905935588,16.561912744986,"7438992540",node,9.375,clinic,,Gusing Norte Health Station,,,,,,,,,,,,,,,,,,,,,,,,84015440,1,2020/04/23 17:18:53+00,ef4ba46435254d1aa2248f6db184820c
121.072766721408,14.6340975623973,"7444080260",node,18.75,clinic,clinic,Dentista Clinica,,,,,,,,,,,,,no,,,,,,,,Xavierville Avenue,,,128620205,5,2022/11/08 03:00:36+00,ea44bc26988a4da9a8f651762fe721ab
120.813633982191,14.8385613498224,"894114196",node,9.375,hospital,,RUH,,,,,,,,,,,,,,,,,,,,,,,,130162441,3,2022/12/16 16:12:16+00,9528c5771aab45c2b657fe3af21fa14b
,,"244438634",way,18.75,hospital,,Medical Center Taguig,,,,,,,,,,,,,yes,,,,,,,,Levi B. Mariano Avenue,,Taguig,153264476,7,2024/06/27 20:08:37+00,1d81775bfaa141a28c044fac6ae0e7f8
120.961015164985,14.1158528710821,"7467159124",node,9.375,pharmacy,,South Drug - Fora,,,,,,,,,,,,,,,,,,,,,,,,84414484,1,2020/04/30 12:51:33+00,5d8daf7a5e5a47048153a33617f044e3
,,"244548560",way,9.375,hospital,,Immaculate Heart Of Mary Hospital,,,,,,,,,,,,,,,,,,,,,,,,131442838,2,2023/01/19 01:23:33+00,0946447149e14618b0f0c17c4b54b279
120.620029285603,15.1010889274632,"895726718",node,12.5,pharmacy,pharmacy,TGP,,,,,,,,,,,,,,,,,,,,,,,,123450663,4,2022/07/11 00:37:11+00,5fb9c7df0d624896a3076c4e95c8d5f6
120.692143241014,15.0295224779681,"895765748",node,15.625,pharmacy,pharmacy,Saint Anthony's Drug II,,local_knowledge,,,,,,,,,,,,,,,,,,,,,,123439161,3,2022/07/10 16:32:38+00,ad14b198b35c4e7899ed330f0e474e06
,,"244636192",way,21.875,clinic,clinic,Catanduanes Eye Center,Joselito Urgel,,ophthalmology,private,,,,,,,,,,,,,,,,,,,,109211688,3,2021/08/05 16:18:17+00,350cf397ab80433aa58908c0c4a831c3
121.012099595886,14.5251034844805,"7472748182",node,15.625,pharmacy,pharmacy,Zoe,,,,,,,,,,,,,,,,,,,,,Andrews Avenue,,,127252366,3,2022/10/09 14:49:09+00,6dbd8b27262a48999a612d9728ffd7c4
120.962935542822,14.4622057668855,"896400301",node,18.75,pharmacy,,Mercury Drug,,,,,,,,,,,,,,,,,,,,,Aguinaldo Highway,"4102",Bacoor,18657393,5,2013/11/01 19:30:26+00,c8555435286d4d48b46aeec71a2fdec4
,,"244793337",way,9.375,clinic,,maquiapo health center,,,,,,,,,,,,,,,,,,,,,,,,18724305,1,2013/11/05 06:43:23+00,f9683781728847ad86881054493a1a1a
,,"244794775",way,25,clinic,"midwife;clinic",Santa Filomena Barangay Health Center,Estrella Kaladyao,survey,,government,,,,,,,,,,,water_works,,,,,,,,,100683436,4,2021/03/09 06:53:18+00,d16c93d3946b49cab588802f7cdf2dda
,,"244795744",way,21.875,clinic,clinic,San Isidro Health Center,,survey,,government,,,,,,,,,,,water_works,,,,,,,,,100683436,6,2021/03/09 06:53:18+00,dd9fbd46b8ce4d998b2336b34155c78e
,,"244795761",way,31.25,pharmacy,pharmacy,Greenline Drug,,survey,,private,,09:00-22:00,,,,,no,,,,water_works,,,,,,Guagua Old National Road,,,100683103,6,2021/03/09 06:49:10+00,5c1fa57fa2874f0586f8c33be058572e
,,"244796210",way,28.125,clinic,"doctors;clinic",Alfonso Medical Clinic,"Dr. Vince Ariel Alfonso; Dr. Jay Andrew Alfonso",survey,,private,,,,,,,,,,,water_works,,,,,,Guagua Old National Road,,,100683103,14,2021/03/09 06:49:10+00,bf525f7039c841b59d98463886a70ead
123.60236315691,9.88333157081203,"898419310",node,9.375,hospital,,Pantinople Medical Clinic & Hospital,,,,,,,,,,,,,,,,,,,,,,,,129157281,3,2022/11/20 13:54:44+00,b3cd65a4e3f7467a8c663f23f045bb35
123.605294895183,9.88146073002369,"898465499",node,9.375,pharmacy,,S Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,5694225,1,2010/09/06 03:11:16+00,86ba02321d4048149abef6dbbad59ef9
,,"244901525",way,12.5,hospital,,Panopdopan District Hospital,,,,,,,,,,,,,no,,,,,,,,,,,163370171,4,2025/03/08 16:03:53+00,f9bddeaebf9f400cbfbc4f8be3e5a596
,,"244907436",way,9.375,hospital,,Good News Clinic & Hospital,,,,,,,,,,,,,,,,,,,,,,,,18741205,2,2013/11/06 03:19:18+00,199630a46c104e7d99418bbb59160425
,,"244907892",way,9.375,hospital,,Good News General Hospital Banaue,,,,,,,,,,,,,,,,,,,,,,,,18741205,2,2013/11/06 03:29:08+00,18cf6a5bac874d56b3501a143e5cf7a7
,,"244917347",way,9.375,hospital,,Serrano Health Clinic,,,,,,,,,,,,,,,,,,,,,,,,126498272,3,2022/09/22 10:15:58+00,9e37ae793cf34ec09e663c419a2c5401
,,"244919076",way,9.375,clinic,,Sibug Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,18749819,3,2013/11/06 16:03:57+00,6f7c37913c074726b4bc173824f78eeb
,,"244919074",way,28.125,clinic,"midwife;doctors;clinic",Rural Health Unit II,Dra. Remedios Noble,survey,,government_local,,,,,,,,,,,water_works,,,,,,San Nicolas,,,100683103,11,2021/03/09 06:49:10+00,3b7e03e9d58744dea16c99f2500413cd
120.974423946949,14.6042559754428,"7483419840",node,15.625,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,,,,,,,,,,,Reina Regente,,,127228664,2,2022/10/09 03:01:27+00,acc571380e284c20a2f9ed205cbbef34
